id,language,Autoria,task_type,html_url,repo_url
3530372593,Java,Google_Jules,chore,https://github.com/lgalvao/sgc/pull/142,https://api.github.com/repos/lgalvao/sgc
3530397554,Java,Google_Jules,docs,https://github.com/lgalvao/sgc/pull/143,https://api.github.com/repos/lgalvao/sgc
3351357111,Java,Google_Jules,feat,https://github.com/navprisha/navcr-stocks/pull/9,https://api.github.com/repos/navprisha/navcr-stocks
3369356715,Java,Google_Jules,chore,https://github.com/sajidbaba1/Pos-system/pull/1,https://api.github.com/repos/sajidbaba1/Pos-system
3369427702,Java,Google_Jules,chore,https://github.com/sajidbaba1/Pos-system/pull/2,https://api.github.com/repos/sajidbaba1/Pos-system
3527632680,Java,Google_Jules,fix,https://github.com/cflewis/Space-Invaders-Enterprise-Edition/pull/9,https://api.github.com/repos/cflewis/Space-Invaders-Enterprise-Edition
3527752106,Java,Google_Jules,chore,https://github.com/lgalvao/sgc/pull/108,https://api.github.com/repos/lgalvao/sgc
3527806593,Java,Google_Jules,chore,https://github.com/lgalvao/sgc/pull/109,https://api.github.com/repos/lgalvao/sgc
3390269929,Java,Google_Jules,fix,https://github.com/APorkolab/baccaratio/pull/17,https://api.github.com/repos/APorkolab/baccaratio
3390323455,Java,Google_Jules,fix,https://github.com/APorkolab/baccaratio/pull/18,https://api.github.com/repos/APorkolab/baccaratio
3386810787,Java,Google_Jules,feat,https://github.com/adishri2005/abhayini/pull/2,https://api.github.com/repos/adishri2005/abhayini
3386870884,Java,Google_Jules,feat,https://github.com/yp44/beatfx/pull/1,https://api.github.com/repos/yp44/beatfx
3386998332,Java,Google_Jules,feat,https://github.com/x1f4r/mmocraft-plugin/pull/10,https://api.github.com/repos/x1f4r/mmocraft-plugin
3387019415,Java,Google_Jules,docs,https://github.com/x1f4r/mmocraft-plugin/pull/11,https://api.github.com/repos/x1f4r/mmocraft-plugin
3387468777,Java,Google_Jules,fix,https://github.com/x1f4r/mmocraft-plugin/pull/13,https://api.github.com/repos/x1f4r/mmocraft-plugin
3460989970,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/125,https://api.github.com/repos/StudioAsInc/android-synapse
3460996811,Java,Google_Jules,feat,https://github.com/indra87g/waffle-core-nukkit/pull/5,https://api.github.com/repos/indra87g/waffle-core-nukkit
3461018863,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/126,https://api.github.com/repos/StudioAsInc/android-synapse
3461030264,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/127,https://api.github.com/repos/StudioAsInc/android-synapse
3459517712,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/116,https://api.github.com/repos/StudioAsInc/android-synapse
3459536189,Java,Google_Jules,docs,https://github.com/StudioAsInc/android-synapse/pull/117,https://api.github.com/repos/StudioAsInc/android-synapse
3459651618,Java,Google_Jules,chore,https://github.com/MuhammadSaadSiddique/DiseaseWiseDietPlan/pull/4,https://api.github.com/repos/MuhammadSaadSiddique/DiseaseWiseDietPlan
3459789546,Java,Google_Jules,fix,https://github.com/StudioAsInc/android-synapse/pull/118,https://api.github.com/repos/StudioAsInc/android-synapse
3459823747,Java,Google_Jules,fix,https://github.com/StudioAsInc/android-synapse/pull/119,https://api.github.com/repos/StudioAsInc/android-synapse
3285445856,Java,Google_Jules,feat,https://github.com/gx-bangsong/GKUIClock/pull/2,https://api.github.com/repos/gx-bangsong/GKUIClock
3285538064,Java,Google_Jules,feat,https://github.com/gx-bangsong/GKUIClock/pull/3,https://api.github.com/repos/gx-bangsong/GKUIClock
3285567489,Java,Google_Jules,feat,https://github.com/gx-bangsong/GKUIClock/pull/4,https://api.github.com/repos/gx-bangsong/GKUIClock
3285581736,Java,Google_Jules,feat,https://github.com/gx-bangsong/GKUIClock/pull/5,https://api.github.com/repos/gx-bangsong/GKUIClock
3285603056,Java,Google_Jules,feat,https://github.com/gx-bangsong/GKUIClock/pull/6,https://api.github.com/repos/gx-bangsong/GKUIClock
3285753663,Java,Google_Jules,feat,https://github.com/gx-bangsong/GKUIClock/pull/7,https://api.github.com/repos/gx-bangsong/GKUIClock
3285757707,Java,Google_Jules,feat,https://github.com/gx-bangsong/GKUIClock/pull/8,https://api.github.com/repos/gx-bangsong/GKUIClock
3285764235,Java,Google_Jules,feat,https://github.com/gx-bangsong/GKUIClock/pull/9,https://api.github.com/repos/gx-bangsong/GKUIClock
3317006676,Java,Google_Jules,fix,https://github.com/w3canvas/javacanvas/pull/28,https://api.github.com/repos/w3canvas/javacanvas
3317072215,Java,Google_Jules,feat,https://github.com/ran-su/try-jules/pull/1,https://api.github.com/repos/ran-su/try-jules
3317172311,Java,Google_Jules,fix,https://github.com/rkrysinski/unity/pull/1,https://api.github.com/repos/rkrysinski/unity
3317173226,Java,Google_Jules,feat,https://github.com/ran-su/try-jules/pull/2,https://api.github.com/repos/ran-su/try-jules
3317200329,Java,Google_Jules,feat,https://github.com/ran-su/try-jules/pull/3,https://api.github.com/repos/ran-su/try-jules
3529193706,Java,Google_Jules,feat,https://github.com/StudioAsInc/android-synapse/pull/193,https://api.github.com/repos/StudioAsInc/android-synapse
3529215454,Java,Google_Jules,feat,https://github.com/lgalvao/sgc/pull/126,https://api.github.com/repos/lgalvao/sgc
3529235718,Java,Google_Jules,chore,https://github.com/lgalvao/sgc/pull/127,https://api.github.com/repos/lgalvao/sgc
3529268140,Java,Google_Jules,chore,https://github.com/lgalvao/sgc/pull/128,https://api.github.com/repos/lgalvao/sgc
3529287513,Java,Google_Jules,fix,https://github.com/lgalvao/sgc/pull/129,https://api.github.com/repos/lgalvao/sgc
3529322545,Java,Google_Jules,chore,https://github.com/lgalvao/sgc/pull/130,https://api.github.com/repos/lgalvao/sgc
3407257328,Java,Google_Jules,docs,https://github.com/felipebehling/TucasDesk/pull/2,https://api.github.com/repos/felipebehling/TucasDesk
3407296435,Java,Google_Jules,fix,https://github.com/felipebehling/TucasDesk/pull/3,https://api.github.com/repos/felipebehling/TucasDesk
3407377806,Java,Google_Jules,feat,https://github.com/felipebehling/TucasDesk/pull/4,https://api.github.com/repos/felipebehling/TucasDesk
3407517535,Java,Google_Jules,chore,https://github.com/felipebehling/TucasDesk/pull/5,https://api.github.com/repos/felipebehling/TucasDesk
3538314956,Java,Google_Jules,docs,https://github.com/lgalvao/sgc/pull/159,https://api.github.com/repos/lgalvao/sgc
3538501442,Java,Google_Jules,docs,https://github.com/lgalvao/sgc/pull/160,https://api.github.com/repos/lgalvao/sgc
3472721195,Java,Google_Jules,chore,https://github.com/indra87g/waffle-core-nukkit/pull/6,https://api.github.com/repos/indra87g/waffle-core-nukkit
3298430772,Java,Google_Jules,feat,https://github.com/hughes036/rubberduck/pull/10,https://api.github.com/repos/hughes036/rubberduck
3298713487,Java,Google_Jules,docs,https://github.com/yult97/mowen-mcp-server-Java/pull/1,https://api.github.com/repos/yult97/mowen-mcp-server-Java
3298892151,Java,Google_Jules,feat,https://github.com/ambarishh/AutoCorrectWebService-Client/pull/1,https://api.github.com/repos/ambarishh/AutoCorrectWebService-Client
3546044043,Java,Google_Jules,fix,https://github.com/lgalvao/sgc/pull/173,https://api.github.com/repos/lgalvao/sgc
3546166743,Java,Google_Jules,chore,https://github.com/sdyura/shithead/pull/22,https://api.github.com/repos/sdyura/shithead
3546501498,Java,Google_Jules,fix,https://github.com/lgalvao/sgc/pull/174,https://api.github.com/repos/lgalvao/sgc
3357590003,Java,Google_Jules,chore,https://github.com/fren43051/Recruiting-Platform/pull/4,https://api.github.com/repos/fren43051/Recruiting-Platform
3357742636,Java,Google_Jules,fix,https://github.com/fren43051/Recruiting-Platform/pull/5,https://api.github.com/repos/fren43051/Recruiting-Platform
3413067415,Java,Google_Jules,chore,https://github.com/juherr/evolve/pull/91,https://api.github.com/repos/juherr/evolve
3517341556,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/183,https://api.github.com/repos/StudioAsInc/android-synapse
3517605964,Java,Google_Jules,fix,https://github.com/lgalvao/sgc/pull/80,https://api.github.com/repos/lgalvao/sgc
3368884510,Java,Google_Jules,chore,https://github.com/eeshunarayan15/spring-security-codehunt/pull/1,https://api.github.com/repos/eeshunarayan15/spring-security-codehunt
3368922247,Java,Google_Jules,chore,https://github.com/promoweb/cryptomni/pull/1,https://api.github.com/repos/promoweb/cryptomni
3381747529,Java,Google_Jules,feat,https://github.com/fhadsl/mysqlToAll/pull/3,https://api.github.com/repos/fhadsl/mysqlToAll
3381756644,Java,Google_Jules,feat,https://github.com/GyeRyak/TwitchUtils/pull/1,https://api.github.com/repos/GyeRyak/TwitchUtils
3542326343,Java,Google_Jules,chore,https://github.com/sdyura/shithead/pull/19,https://api.github.com/repos/sdyura/shithead
3542362932,Java,Google_Jules,chore,https://github.com/sdyura/shithead/pull/20,https://api.github.com/repos/sdyura/shithead
3542374052,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/201,https://api.github.com/repos/StudioAsInc/android-synapse
3542421887,Java,Google_Jules,feat,https://github.com/StudioAsInc/android-synapse/pull/202,https://api.github.com/repos/StudioAsInc/android-synapse
3542522801,Java,Google_Jules,fix,https://github.com/lgalvao/sgc/pull/165,https://api.github.com/repos/lgalvao/sgc
3542618345,Java,Google_Jules,docs,https://github.com/lgalvao/sgc/pull/166,https://api.github.com/repos/lgalvao/sgc
3185034332,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/6,https://api.github.com/repos/Adexux96/jcraft-eoe
3185108093,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/8,https://api.github.com/repos/Adexux96/jcraft-eoe
3185134455,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/10,https://api.github.com/repos/Adexux96/jcraft-eoe
3185215859,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/12,https://api.github.com/repos/Adexux96/jcraft-eoe
3185229512,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/14,https://api.github.com/repos/Adexux96/jcraft-eoe
3185291109,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/16,https://api.github.com/repos/Adexux96/jcraft-eoe
3185316683,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/17,https://api.github.com/repos/Adexux96/jcraft-eoe
3185478821,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/19,https://api.github.com/repos/Adexux96/jcraft-eoe
3185508795,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/21,https://api.github.com/repos/Adexux96/jcraft-eoe
3185543939,Java,Google_Jules,chore,https://github.com/Adexux96/jcraft-eoe/pull/22,https://api.github.com/repos/Adexux96/jcraft-eoe
3307545022,Java,Google_Jules,chore,https://github.com/kgsanjay/hrms/pull/2,https://api.github.com/repos/kgsanjay/hrms
3307555181,Java,Google_Jules,chore,https://github.com/kgsanjay/hrms/pull/3,https://api.github.com/repos/kgsanjay/hrms
3515682576,Java,Google_Jules,chore,https://github.com/lgalvao/sgc/pull/76,https://api.github.com/repos/lgalvao/sgc
3515720424,Java,Google_Jules,chore,https://github.com/lgalvao/sgc/pull/77,https://api.github.com/repos/lgalvao/sgc
3515785878,Java,Google_Jules,feat,https://github.com/lgalvao/sgc/pull/78,https://api.github.com/repos/lgalvao/sgc
3370165045,Java,Google_Jules,chore,https://github.com/melasser22/newLms/pull/59,https://api.github.com/repos/melasser22/newLms
3408845844,Java,Google_Jules,chore,https://github.com/juherr/evolve/pull/90,https://api.github.com/repos/juherr/evolve
3408885071,Java,Google_Jules,fix,https://github.com/indra87g/refactored-waffle-nk/pull/7,https://api.github.com/repos/indra87g/refactored-waffle-nk
3408906581,Java,Google_Jules,fix,https://github.com/indra87g/refactored-waffle-nk/pull/8,https://api.github.com/repos/indra87g/refactored-waffle-nk
3380214530,Java,Google_Jules,feat,https://github.com/gamerastreator/ebook-manager/pull/2,https://api.github.com/repos/gamerastreator/ebook-manager
3462040666,Java,Google_Jules,chore,https://github.com/jmasalma/AdhanAlarm/pull/11,https://api.github.com/repos/jmasalma/AdhanAlarm
3462103431,Java,Google_Jules,fix,https://github.com/jmasalma/AdhanAlarm/pull/12,https://api.github.com/repos/jmasalma/AdhanAlarm
3462104419,Java,Google_Jules,fix,https://github.com/semiconc/oauth_server/pull/5,https://api.github.com/repos/semiconc/oauth_server
3462126296,Java,Google_Jules,fix,https://github.com/semiconc/oauth_server/pull/6,https://api.github.com/repos/semiconc/oauth_server
3462146873,Java,Google_Jules,fix,https://github.com/semiconc/oauth_server/pull/7,https://api.github.com/repos/semiconc/oauth_server
3462205836,Java,Google_Jules,chore,https://github.com/semiconc/oauth_server/pull/9,https://api.github.com/repos/semiconc/oauth_server
3390037219,Java,Google_Jules,feat,https://github.com/linskay/hr-assist/pull/1,https://api.github.com/repos/linskay/hr-assist
3390061886,Java,Google_Jules,fix,https://github.com/APorkolab/Truholdem/pull/4,https://api.github.com/repos/APorkolab/Truholdem
3390079957,Java,Google_Jules,fix,https://github.com/APorkolab/Truholdem/pull/5,https://api.github.com/repos/APorkolab/Truholdem
3391660674,Java,Google_Jules,docs,https://github.com/linskay/hr-assist/pull/7,https://api.github.com/repos/linskay/hr-assist
3524429546,Java,Google_Jules,feat,https://github.com/shotdevs/plus-home/pull/1,https://api.github.com/repos/shotdevs/plus-home
3524619059,Java,Google_Jules,chore,https://github.com/Jeremiah-Jefry/Chat-Application/pull/7,https://api.github.com/repos/Jeremiah-Jefry/Chat-Application
3460627855,Java,Google_Jules,fix,https://github.com/jmasalma/AdhanAlarm/pull/6,https://api.github.com/repos/jmasalma/AdhanAlarm
3460650079,Java,Google_Jules,feat,https://github.com/cbwinslow/OpenLegislation-local-dev/pull/1,https://api.github.com/repos/cbwinslow/OpenLegislation-local-dev
3460651229,Java,Google_Jules,feat,https://github.com/cbwinslow/OpenLegislation-local-dev/pull/2,https://api.github.com/repos/cbwinslow/OpenLegislation-local-dev
3082343713,Java,Google_Jules,chore,https://github.com/shimizu-ida/dokotsubu/pull/3,https://api.github.com/repos/shimizu-ida/dokotsubu
3466215967,Java,Google_Jules,chore,https://github.com/connectsagar07-xccel/xv/pull/2,https://api.github.com/repos/connectsagar07-xccel/xv
3466341038,Java,Google_Jules,fix,https://github.com/StudioAsInc/android-synapse/pull/137,https://api.github.com/repos/StudioAsInc/android-synapse
3520000647,Java,Google_Jules,fix,https://github.com/lgalvao/sgc/pull/88,https://api.github.com/repos/lgalvao/sgc
3520020279,Java,Google_Jules,docs,https://github.com/lgalvao/sgc/pull/89,https://api.github.com/repos/lgalvao/sgc
3520050101,Java,Google_Jules,docs,https://github.com/lgalvao/sgc/pull/90,https://api.github.com/repos/lgalvao/sgc
3520055999,Java,Google_Jules,feat,https://github.com/lgalvao/sgc/pull/91,https://api.github.com/repos/lgalvao/sgc
3520076146,Java,Google_Jules,docs,https://github.com/lgalvao/sgc/pull/92,https://api.github.com/repos/lgalvao/sgc
3520097958,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/187,https://api.github.com/repos/StudioAsInc/android-synapse
3349710526,Java,Google_Jules,fix,https://github.com/umjammer/rococoa/pull/30,https://api.github.com/repos/umjammer/rococoa
3507269055,Java,Google_Jules,chore,https://github.com/DerJanniku/LobbyLynx/pull/6,https://api.github.com/repos/DerJanniku/LobbyLynx
3507282144,Java,Google_Jules,feat,https://github.com/lgalvao/sgc/pull/52,https://api.github.com/repos/lgalvao/sgc
3507284266,Java,Google_Jules,feat,https://github.com/DerJanniku/LobbyLynx/pull/7,https://api.github.com/repos/DerJanniku/LobbyLynx
3507298935,Java,Google_Jules,feat,https://github.com/DerJanniku/LobbyLynx/pull/8,https://api.github.com/repos/DerJanniku/LobbyLynx
3507308022,Java,Google_Jules,fix,https://github.com/DerJanniku/LobbyLynx/pull/9,https://api.github.com/repos/DerJanniku/LobbyLynx
3507329066,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/164,https://api.github.com/repos/StudioAsInc/android-synapse
3306385223,Java,Google_Jules,feat,https://github.com/lockcd/jradius/pull/3,https://api.github.com/repos/lockcd/jradius
3306402203,Java,Google_Jules,chore,https://github.com/Aciam005/cli_game005/pull/1,https://api.github.com/repos/Aciam005/cli_game005
3306474926,Java,Google_Jules,chore,https://github.com/Aciam005/cli_game005/pull/2,https://api.github.com/repos/Aciam005/cli_game005
3306521356,Java,Google_Jules,chore,https://github.com/w3canvas/javacanvas/pull/1,https://api.github.com/repos/w3canvas/javacanvas
3306536887,Java,Google_Jules,fix,https://github.com/Amit1991/JavaMultithreadingFCC/pull/1,https://api.github.com/repos/Amit1991/JavaMultithreadingFCC
3306550818,Java,Google_Jules,feat,https://github.com/w3canvas/javacanvas/pull/2,https://api.github.com/repos/w3canvas/javacanvas
3529364077,Java,Google_Jules,feat,https://github.com/lgalvao/sgc/pull/132,https://api.github.com/repos/lgalvao/sgc
3529381371,Java,Google_Jules,feat,https://github.com/lgalvao/sgc/pull/133,https://api.github.com/repos/lgalvao/sgc
3458828852,Java,Google_Jules,fix,https://github.com/StudioAsInc/android-synapse/pull/112,https://api.github.com/repos/StudioAsInc/android-synapse
3458899855,Java,Google_Jules,fix,https://github.com/StudioAsInc/android-synapse/pull/113,https://api.github.com/repos/StudioAsInc/android-synapse
3458987458,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/114,https://api.github.com/repos/StudioAsInc/android-synapse
3459028269,Java,Google_Jules,chore,https://github.com/jmasalma/AdhanAlarm/pull/1,https://api.github.com/repos/jmasalma/AdhanAlarm
3459044424,Java,Google_Jules,feat,https://github.com/jmasalma/AdhanAlarm/pull/2,https://api.github.com/repos/jmasalma/AdhanAlarm
3459062879,Java,Google_Jules,feat,https://github.com/jmasalma/AdhanAlarm/pull/3,https://api.github.com/repos/jmasalma/AdhanAlarm
3315013046,Java,Google_Jules,fix,https://github.com/w3canvas/javacanvas/pull/18,https://api.github.com/repos/w3canvas/javacanvas
3506881917,Java,Google_Jules,chore,https://github.com/manbreal7/Android-work/pull/2,https://api.github.com/repos/manbreal7/Android-work
3414964016,Java,Google_Jules,docs,https://github.com/pdheeraj99/Spring-Guide/pull/11,https://api.github.com/repos/pdheeraj99/Spring-Guide
3415056969,Java,Google_Jules,docs,https://github.com/yamanakahirofumi/rogueb/pull/16,https://api.github.com/repos/yamanakahirofumi/rogueb
3415058845,Java,Google_Jules,feat,https://github.com/pdheeraj99/Spring-Guide/pull/12,https://api.github.com/repos/pdheeraj99/Spring-Guide
3415164810,Java,Google_Jules,feat,https://github.com/pdheeraj99/Spring-Guide/pull/13,https://api.github.com/repos/pdheeraj99/Spring-Guide
3415178334,Java,Google_Jules,feat,https://github.com/pdheeraj99/Spring-Guide/pull/14,https://api.github.com/repos/pdheeraj99/Spring-Guide
3415187503,Java,Google_Jules,feat,https://github.com/malusko/hello-world-jenkins/pull/1,https://api.github.com/repos/malusko/hello-world-jenkins
3398759538,Java,Google_Jules,chore,https://github.com/kavindu-sasmitha/FoodFarm/pull/1,https://api.github.com/repos/kavindu-sasmitha/FoodFarm
3549902562,Java,Google_Jules,feat,https://github.com/lgalvao/sgc/pull/176,https://api.github.com/repos/lgalvao/sgc
3439275874,Java,Google_Jules,chore,https://github.com/StudioAsInc/android-synapse/pull/50,https://api.github.com/repos/StudioAsInc/android-synapse
3439595099,Java,Google_Jules,feat,https://github.com/StudioAsInc/android-synapse/pull/52,https://api.github.com/repos/StudioAsInc/android-synapse
3440190558,Java,Google_Jules,feat,https://github.com/StudioAsInc/android-synapse/pull/54,https://api.github.com/repos/StudioAsInc/android-synapse
3440306037,Java,Google_Jules,feat,https://github.com/StudioAsInc/android-synapse/pull/55,https://api.github.com/repos/StudioAsInc/android-synapse
